,basementsqft,bathroomcnt,bedroomcnt,calculatedbathnbr,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,propertycountylandusecode,propertyzoningdesc,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,threequarterbathnbr,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,logerror,transactiondate,year,propertylandusedesc,storydesc,typeconstructiondesc,airconditioningdesc,buildingclassdesc,heatingorsystemdesc
75,,3.0,3.0,3.0,,1694.0,1694.0,,,,,6059.0,,3.0,2.0,0.0,,33661106.0,-117631840.0,,,,34,,12773.0,1286.0,,96996.0,0.0,,,,,1999.0,,,190029.0,412815.0,2015.0,222786.0,4096.12,,,60590320491026.0,-0.0387,2016-01-04,2016,Condominium,,,,,
76,,2.0,2.0,2.0,,1324.0,1324.0,,,,,6059.0,,2.0,1.0,300.0,,33746320.0,-117629023.0,8050.0,,,122,,16389.0,1286.0,,96986.0,3.0,,,,,1928.0,2.0,,51198.0,371010.0,2015.0,319812.0,3839.18,,,60590320111013.0,0.004,2016-01-04,2016,Single Family Residential,,,,,
77,,3.0,2.0,3.0,,1430.0,1430.0,,,,,6037.0,,3.0,,,,33971800.0,-118425000.0,27230.0,,,010C,LAC2(PV),12447.0,3101.0,13327.0,96072.0,0.0,,1.0,,,2003.0,,,255000.0,709000.0,2015.0,454000.0,10977.8,,,60372756021053.0,-0.0294,2016-01-04,2016,Condominium,,,Central,,Central
78,,2.0,3.0,2.0,,1114.0,1114.0,,,,,6037.0,,2.0,,,,33926373.0,-118315318.0,5399.0,,,0100,HAR1YY,42150.0,3101.0,,96107.0,0.0,,1.0,,,1954.0,,,24612.0,49676.0,2015.0,25064.0,4586.87,,,60376027002012.0,0.0296,2016-01-04,2016,Single Family Residential,,,,,Central
79,,2.5,4.0,2.5,,2357.0,2357.0,,,,,6059.0,,2.0,2.0,462.0,,33729696.0,-118018323.0,6500.0,,,122,,25218.0,1286.0,,96965.0,8.0,1.0,,,,1965.0,2.0,,73400.0,99777.0,2015.0,26377.0,1434.76,,,60590994062001.0,0.0667,2016-01-04,2016,Single Family Residential,,,,,
80,,3.0,4.0,3.0,,2501.0,2501.0,,,,,6059.0,2.0,3.0,2.0,546.0,,33631707.0,-117895947.0,10080.0,1.0,,122,,53571.0,1286.0,,96978.0,8.0,,,,,1961.0,1.0,,177329.0,1507867.0,2015.0,1330538.0,16414.54,,,60590630103013.0,-0.0253,2016-01-04,2016,Single Family Residential,,,,,
81,,2.0,2.0,2.0,,937.0,937.0,,,,,6037.0,,2.0,,,,33783100.0,-118150000.0,58874.0,1.0,,010C,LBR2N,46298.0,3101.0,273252.0,96238.0,0.0,,1.0,,,1990.0,,,50164.0,175575.0,2015.0,125411.0,3424.09,Y,13.0,60375750022013.0,0.0276,2016-01-04,2016,Condominium,,,,,Central
82,,2.0,3.0,2.0,,1327.0,1327.0,,,,,6059.0,,2.0,2.0,453.0,,33852029.0,-117950846.0,5625.0,,,122,,16764.0,1286.0,274800.0,97020.0,6.0,,,,,1983.0,1.0,,140539.0,274991.0,2015.0,134452.0,3391.4,,,60590867013000.0,0.0286,2016-01-04,2016,Single Family Residential,,,,,
83,,2.5,3.0,2.5,,1818.0,1818.0,,,,,6059.0,,2.0,2.0,471.0,,33651266.0,-117613091.0,3906.0,,,122,,15554.0,1286.0,,96993.0,0.0,1.0,,,,1993.0,,,187089.0,476443.0,2015.0,289354.0,7569.42,,,60590320484001.0,0.0159,2016-01-04,2016,Single Family Residential,,,,,
84,,3.0,3.0,3.0,,2026.0,2026.0,,,,,6037.0,,3.0,,,,33804179.0,-118120979.0,7531.0,,,0100,LBR1N,46298.0,3101.0,276606.0,96247.0,0.0,,1.0,,,1954.0,,,153588.0,517427.0,2015.0,363839.0,6300.64,,,60375743002009.0,0.0286,2016-01-04,2016,Single Family Residential,,,,,Central
85,,2.0,2.0,2.0,1368.0,1368.0,1368.0,,,1368.0,,6111.0,1.0,2.0,2.0,0.0,,34180558.0,-119233197.0,,,,1129,,13150.0,2061.0,,97106.0,4.0,,,144.0,,1985.0,1.0,,228961.0,457922.0,2015.0,228961.0,5634.56,,,61110036092050.0,0.1142,2016-01-04,2016,Condominium,,,,,
86,,2.0,2.0,2.0,,1506.0,1506.0,,,,,6059.0,,2.0,2.0,0.0,,33586571.0,-117661260.0,,,,34,,12773.0,1286.0,,96995.0,0.0,,,,,1980.0,,,154332.0,382516.0,2015.0,228184.0,4016.24,,,60590320123006.0,0.0334,2016-01-04,2016,Condominium,,,,,
87,,2.0,4.0,2.0,,1770.0,1770.0,,,,,6037.0,,2.0,,,,34023900.0,-117813310.0,9210.0,1.0,,0101,LCR18000*,24384.0,3101.0,,96505.0,0.0,,1.0,,,1973.0,,,78598.0,101823.0,2015.0,23225.0,6549.95,,,60374033123003.0,0.0402,2016-01-04,2016,Single Family Residential,,,Central,,Central
88,,1.0,2.0,1.0,,1209.0,1209.0,,,,,6037.0,,1.0,,,,33995435.0,-118312574.0,6080.0,,,0100,LAR1,12447.0,3101.0,118208.0,96043.0,0.0,,1.0,,,1913.0,,,9969.0,30949.0,2015.0,20980.0,3990.34,Y,13.0,60372324003005.0,-0.0243,2016-01-04,2016,Single Family Residential,,,,,
89,,3.0,5.0,3.0,,3213.0,3213.0,,,,,6059.0,,3.0,2.0,600.0,1.0,33806775.0,-117817273.0,10000.0,1.0,,122,,54970.0,1286.0,,97059.0,9.0,,,,,1973.0,2.0,,228952.0,768458.0,2015.0,539506.0,8602.56,,,60590758101013.0,0.045,2016-01-04,2016,Single Family Residential,,,Yes,,
90,,2.0,2.0,2.0,,1952.0,1952.0,,,,,6037.0,,2.0,,,,34004609.0,-118058426.0,8541.0,,,0100,LCR175,,3101.0,,96169.0,0.0,,1.0,,,1961.0,,,79140.0,111558.0,2015.0,32418.0,1720.33,,,60375012001004.0,0.0344,2016-01-04,2016,Single Family Residential,,,Central,,Central
91,,2.0,3.0,2.0,,1285.0,1285.0,,,,,6037.0,,2.0,,,,33975153.0,-118310611.0,4275.0,,,0100,LAR1,12447.0,3101.0,118208.0,96028.0,0.0,,1.0,,,1925.0,,,73032.0,244875.0,2015.0,171843.0,2831.16,,,60372373003009.0,-0.0336,2016-01-04,2016,Single Family Residential,,,,,Floor/Wall
92,,3.0,3.0,3.0,,2186.0,2186.0,,,,,6037.0,,3.0,,,,34107836.0,-118269407.0,9348.0,,,0100,LAR1,12447.0,3101.0,268473.0,96020.0,0.0,,1.0,,,1968.0,,,188061.0,626877.0,2015.0,438816.0,13342.57,,,60371951002000.0,-0.1427,2016-01-04,2016,Single Family Residential,,,,,Central
93,,2.5,3.0,2.5,,2274.0,2274.0,,,,,6059.0,,2.0,1.0,339.0,,33504562.0,-117746280.0,10915.0,,,122,,52842.0,1286.0,,96969.0,7.0,1.0,,,,1956.0,2.0,,76043.0,251991.0,2015.0,175948.0,3834.72,,,60590423051003.0,-0.2459,2016-01-04,2016,Single Family Residential,,,,,
94,,4.0,6.0,4.0,,3871.0,,,3871.0,,,6037.0,,4.0,,,,34071234.0,-118370173.0,6250.0,,,0200,LAR2,12447.0,3101.0,276450.0,96029.0,0.0,,2.0,,,1929.0,,,346605.0,706349.0,2015.0,359744.0,8774.04,,,60372148002003.0,-0.078,2016-01-04,2016,"Duplex (2 Units, Any Combination)",,,,,
95,,2.5,3.0,2.5,577.0,1445.0,1445.0,,,577.0,,6111.0,,2.0,2.0,0.0,,34196289.0,-118957642.0,,,,1129,,34278.0,2061.0,46736.0,96351.0,5.0,1.0,,,,2013.0,2.0,,253078.0,422137.0,2015.0,169059.0,4480.9,,,61110058021001.0,-0.006,2016-01-04,2016,Condominium,,,,,
96,,1.0,1.0,1.0,,676.0,676.0,,,,,6059.0,,1.0,1.0,0.0,,33574200.0,-117703000.0,,,,34,,25458.0,1286.0,,96974.0,0.0,,,,,1980.0,,,62901.0,171465.0,2015.0,108564.0,1808.44,,,60590423202005.0,-0.1244,2016-01-04,2016,Condominium,,,,,
97,,2.0,4.0,2.0,1344.0,1344.0,1344.0,,,1344.0,,6111.0,,2.0,2.0,462.0,,34275951.0,-119217379.0,3850.0,,,1111,,34543.0,2061.0,,97083.0,6.0,,,77.0,,1974.0,1.0,,135000.0,391000.0,2015.0,256000.0,4165.42,,,61110016021006.0,-0.044000000000000004,2016-01-04,2016,Single Family Residential,,,,,
98,,2.0,2.0,2.0,,1051.0,1051.0,,,,,6059.0,,2.0,2.0,0.0,,33839407.0,-118048161.0,,,,34,,15237.0,1286.0,,96183.0,0.0,,,,,1980.0,,,96563.0,171485.0,2015.0,74922.0,2254.32,,,60591101111019.0,-0.078,2016-01-04,2016,Condominium,,,,,
99,,1.0,2.0,1.0,,1155.0,1155.0,,,,,6037.0,,1.0,,,,34179089.0,-118521779.0,5498.0,,,0100,LAR1,12447.0,3101.0,51906.0,96349.0,0.0,,1.0,,,1949.0,,,40553.0,329101.0,2015.0,288548.0,12350.5,,,60371392001007.0,0.0149,2016-01-04,2016,Single Family Residential,,,,,Floor/Wall
100,,2.0,3.0,2.0,,1565.0,1565.0,,,,,6059.0,,2.0,2.0,440.0,,33669225.0,-117771271.0,2988.0,,,122,,52650.0,1286.0,274828.0,96952.0,7.0,,,,,1977.0,2.0,,76888.0,113446.0,2015.0,36558.0,1336.3,,,60590525171018.0,0.063,2016-01-04,2016,Single Family Residential,,,,,
101,,4.0,3.0,4.0,,2921.0,,,,,2921.0,6059.0,,4.0,,,,33586636.0,-117861858.0,10647.0,1.0,,122,,53571.0,1286.0,28119.0,96957.0,7.0,,,,,1960.0,1.0,,,3020077.0,2015.0,3020077.0,74674.7,,,60590626434012.0,-0.1997,2016-01-04,2016,Single Family Residential,,,,,
102,,1.0,1.0,1.0,718.0,718.0,718.0,,,718.0,,6111.0,,1.0,1.0,0.0,,34221909.0,-119179263.0,,,,1129,,13150.0,2061.0,,97107.0,3.0,,,,,1990.0,1.0,,58000.0,165000.0,2015.0,107000.0,1972.24,,,61110030101008.0,-0.4095,2016-01-04,2016,Condominium,,,,,
103,,3.0,3.0,3.0,,1855.0,1855.0,,,,,6037.0,,3.0,,,,34166400.0,-118450000.0,26989.0,,,01DC,LARD2,12447.0,3101.0,27080.0,96420.0,0.0,,1.0,,,2003.0,,,465023.0,664317.0,2015.0,199294.0,8320.58,,,60371288023010.0,-0.0419,2016-01-04,2016,Condominium,,,Central,,Central
104,,1.0,2.0,1.0,,792.0,792.0,,,,,6037.0,,1.0,,,,33895531.0,-118078630.0,5651.0,,,0100,NOR1YY,53636.0,3101.0,,96193.0,0.0,,1.0,,,1948.0,,,19354.0,36465.0,2015.0,17111.0,850.71,,,60375527005010.0,0.0526,2016-01-04,2016,Single Family Residential,,,,,Floor/Wall
105,,2.0,3.0,2.0,,1637.0,1637.0,,,,,6037.0,,2.0,,,,34272757.0,-118496187.0,7521.0,,,0100,LARS,12447.0,3101.0,31817.0,96370.0,0.0,,1.0,,,1959.0,,,139075.0,200604.0,2015.0,61529.0,2680.11,,,60371112011010.0,-0.0222,2016-01-04,2016,Single Family Residential,,,,,Central
106,,8.0,7.0,8.0,,8460.0,8460.0,,,,,6037.0,,8.0,,,,34082602.0,-118430390.0,83242.0,1.0,,0101,LARE40,12447.0,3101.0,113749.0,96058.0,0.0,,1.0,,,1939.0,,,493676.0,946550.0,2015.0,452874.0,12494.69,,,60372621002001.0,-0.1473,2016-01-04,2016,Single Family Residential,,,Central,,Central
107,,2.0,3.0,2.0,,1552.0,1552.0,,,,,6059.0,,2.0,2.0,471.0,,33807837.0,-117845790.0,7256.0,,,122,,33252.0,1286.0,,97065.0,6.0,,,,,1959.0,1.0,,102726.0,557000.0,2015.0,454274.0,5513.16,,,60590762052006.0,0.0178,2016-01-04,2016,Single Family Residential,,,,,
108,,4.0,3.0,4.0,,4522.0,4522.0,,,,,6059.0,2.0,4.0,2.0,630.0,,33891229.0,-117905110.0,47916.0,1.0,,122,,24812.0,1286.0,,97039.0,9.0,,,,,1978.0,1.0,,520758.0,796832.0,2015.0,276074.0,9110.88,,,60590016021000.0,-0.091,2016-01-04,2016,Single Family Residential,,,Yes,,
109,,2.5,4.0,2.5,,2579.0,2579.0,,,,,6059.0,,2.0,2.0,683.0,,33513632.0,-117700595.0,18000.0,,,122,,25459.0,1286.0,,96987.0,0.0,1.0,,,,1990.0,,,308579.0,611146.0,2015.0,302567.0,6297.38,,,60590423311004.0,0.008,2016-01-04,2016,Single Family Residential,,,,,
110,,2.0,3.0,2.0,,1254.0,1254.0,,,,,6059.0,,2.0,1.0,0.0,,33848457.0,-117938551.0,,,,34,,16764.0,1286.0,274800.0,97020.0,0.0,,,,,1978.0,,,110813.0,184147.0,2015.0,73334.0,4538.54,,,60590866012009.0,-0.1744,2016-01-04,2016,Condominium,,,,,
111,,2.0,3.0,2.0,,2992.0,2992.0,,,,,6037.0,,2.0,,,,34147011.0,-118630433.0,129182.0,,,01DC,LCA11,37688.0,3101.0,,96337.0,0.0,,1.0,,,1988.0,,,386611.0,644319.0,2015.0,257708.0,7695.71,,,60378002042010.0,-0.001,2016-01-04,2016,Condominium,,,Central,,Central
112,,3.0,4.0,3.0,,2135.0,2135.0,,,,,6059.0,1.0,3.0,2.0,438.0,,33441016.0,-117601749.0,4500.0,,,122,,13693.0,1286.0,,96982.0,0.0,,,,,1986.0,,,175314.0,725000.0,2015.0,549686.0,7468.6,,,60590421092003.0,0.0488,2016-01-04,2016,Single Family Residential,,,,,
113,,2.5,3.0,2.5,,2406.0,2406.0,,,,,6059.0,,2.0,2.0,420.0,,33506554.0,-117730708.0,6000.0,,,122,,25459.0,1286.0,,96987.0,0.0,1.0,,,,1986.0,,,240805.0,534808.0,2015.0,294003.0,5513.12,,,60590423243003.0,0.0573,2016-01-04,2016,Single Family Residential,,,,,
114,,2.0,3.0,2.0,,1254.0,1254.0,,,,,6037.0,,2.0,,,,34258200.0,-118486000.0,156002.0,,,010C,LAR3,12447.0,3101.0,31817.0,96370.0,0.0,,1.0,,,1979.0,,,116133.0,183392.0,2015.0,67259.0,2356.3,,,60371097002014.0,0.003,2016-01-04,2016,Condominium,,,Central,,Central
115,,2.0,4.0,2.0,,1644.0,1644.0,,,,,6037.0,,2.0,,,,34109293.0,-117747954.0,9825.0,,,0100,POR171/2,20008.0,3101.0,,96507.0,0.0,,1.0,,,1964.0,,,93556.0,155922.0,2015.0,62366.0,2130.86,,,60374017012025.0,0.145,2016-01-04,2016,Single Family Residential,,,Central,,Central
116,,3.0,2.0,3.0,,2907.0,2907.0,,,,,6037.0,,3.0,,,,34673294.0,-118177862.0,22058.0,1.0,,0101,LRRA10000*,5534.0,3101.0,,97319.0,0.0,,1.0,,,1968.0,,,224614.0,280697.0,2015.0,56083.0,4121.89,,,60379010112001.0,0.1398,2016-01-04,2016,Single Family Residential,,,Central,,Central
117,,2.0,3.0,2.0,,1506.0,1506.0,,,,,6037.0,,2.0,,,,33797123.0,-118115883.0,6061.0,,,0100,LBR1N,46298.0,3101.0,116302.0,96247.0,0.0,,1.0,,,1953.0,,,105000.0,527000.0,2015.0,422000.0,6374.69,,,60375743005005.0,-0.0598,2016-01-04,2016,Single Family Residential,,,,,Central
118,,4.0,5.0,4.0,,3453.0,3453.0,,,,,6037.0,,4.0,,,,34145109.0,-118809206.0,5976.0,1.0,,010D,WVR16000*,41673.0,3101.0,,96384.0,0.0,,1.0,,,1968.0,,,230329.0,254174.0,2015.0,23845.0,3315.97,,,60378003251018.0,-0.009000000000000001,2016-01-04,2016,Planned Unit Development,,,Central,,Central
119,,1.0,2.0,1.0,,748.0,748.0,,,,,6037.0,,1.0,,,,33837068.0,-118325044.0,5600.0,,,0100,TORR-LO,54722.0,3101.0,274895.0,96159.0,0.0,,1.0,,,1926.0,,,99400.0,497000.0,2015.0,397600.0,5790.99,,,60376509012038.0,0.0208,2016-01-04,2016,Single Family Residential,,,,,Floor/Wall
120,,3.0,3.0,3.0,,1578.0,1578.0,,,,,6037.0,,3.0,,,,34252256.0,-118491619.0,8000.0,,,0100,LARS,12447.0,3101.0,13017.0,96369.0,0.0,,1.0,,,1961.0,,,155648.0,474289.0,2015.0,318641.0,5968.47,,,60371114001001.0,-0.006,2016-01-04,2016,Single Family Residential,,,Central,,Central
121,,1.0,2.0,1.0,,752.0,752.0,,,,,6037.0,,1.0,,,,33907870.0,-118155267.0,6767.0,,,0100,PAR1YY,6395.0,3101.0,,96220.0,0.0,,1.0,,,1949.0,,,75478.0,249894.0,2015.0,174416.0,3763.56,,,60375535043008.0,0.3358,2016-01-04,2016,Single Family Residential,,,,,Floor/Wall
122,,1.0,2.0,1.0,,784.0,784.0,,,,,6037.0,,1.0,,,,34053658.0,-117762591.0,10553.0,,,0100,POR2*,20008.0,3101.0,,96506.0,0.0,,1.0,,,1949.0,,,40008.0,190638.0,2015.0,150630.0,2478.39,,,60374025012010.0,0.005,2016-01-04,2016,Single Family Residential,,,,,Floor/Wall
123,,1.0,2.0,1.0,,1047.0,1047.0,,,,,6037.0,,1.0,,,,33792900.0,-118199369.0,6863.0,,,0100,LBR1N,46298.0,3101.0,276157.0,96240.0,0.0,,1.0,,,1938.0,,,62576.0,218006.0,2015.0,155430.0,2734.64,,,60375730031017.0,-0.1358,2016-01-04,2016,Single Family Residential,,,,,Floor/Wall
124,,1.0,2.0,1.0,,936.0,936.0,,,,,6037.0,,1.0,,,,33944908.0,-118274268.0,8369.0,,,0100,LAR2,12447.0,3101.0,268496.0,95984.0,0.0,,1.0,,,1939.0,,,64700.0,235000.0,2015.0,170300.0,3257.6,,,60372405002005.0,-0.6368,2016-01-04,2016,Single Family Residential,,,,,Floor/Wall
125,,2.0,4.0,2.0,,2237.0,2237.0,,,,,6037.0,,2.0,,,,34146263.0,-118044698.0,12311.0,,,0100,ARROD*,50749.0,3101.0,,96268.0,0.0,,1.0,,,1954.0,,,231420.0,436105.0,2015.0,204685.0,5113.97,,,60374307011015.0,-0.006,2016-01-04,2016,Single Family Residential,,,,,Central
126,,0.0,0.0,,,,,,,,,6111.0,,,,,,34211295.0,-119027964.0,13581.0,,,1111,,51239.0,2061.0,,97091.0,0.0,,,,,,,,,204653.0,2015.0,204653.0,2254.2,,,,-0.002,2016-01-04,2016,Single Family Residential,,,,,
127,,2.0,3.0,2.0,,1260.0,1260.0,,,,,6059.0,,2.0,2.0,495.0,,33757194.0,-118039370.0,2738.0,,,122,,34780.0,1286.0,,96990.0,5.0,,,,,1972.0,1.0,1.0,116125.0,275768.0,2015.0,159643.0,3655.2,,,60590996033009.0,0.0554,2016-01-04,2016,Single Family Residential,,,Yes,,Forced air
128,,2.0,2.0,2.0,,1466.0,1466.0,,,,,6037.0,,2.0,,,,34254023.0,-118310891.0,6299.0,,,0100,LAR1,12447.0,3101.0,27328.0,96282.0,0.0,,1.0,,,1951.0,,,116804.0,292020.0,2015.0,175216.0,3678.46,,,60371034003008.0,-0.1087,2016-01-04,2016,Single Family Residential,,,,,Central
129,,1.5,2.0,1.5,,1677.0,1677.0,,,,,6059.0,2.0,1.0,2.0,400.0,,33766867.0,-117826369.0,6110.0,,,122,,27491.0,1286.0,,97005.0,5.0,1.0,,,,1949.0,3.0,,64722.0,435459.0,2015.0,370737.0,5199.68,,,60590757014007.0,0.0149,2016-01-04,2016,Single Family Residential,,,,,
130,,1.0,3.0,1.0,,1066.0,1066.0,,,,,6037.0,,1.0,,,,33887578.0,-118256632.0,6105.0,,,0100,CORL*,24174.0,3101.0,,96090.0,0.0,,1.0,,,1952.0,,,76153.0,180290.0,2015.0,104137.0,3674.33,,,60375430004009.0,-0.0233,2016-01-04,2016,Single Family Residential,,,,,Central
131,,2.0,4.0,2.0,,1739.0,1739.0,,,,,6037.0,,2.0,,,,34262585.0,-118287892.0,6300.0,,,0100,LAR1,12447.0,3101.0,27484.0,96284.0,0.0,,1.0,,,1999.0,,,130168.0,148704.0,2015.0,18536.0,5639.03,,,60371011101004.0,0.0421,2016-01-04,2016,Single Family Residential,,,Central,,Central
132,,1.0,4.0,1.0,,1012.0,1012.0,,,,,6037.0,,1.0,,,,33921192.0,-118048784.0,9998.0,,,0100,LCA1YY,118225.0,3101.0,,96173.0,0.0,,1.0,,,1941.0,,,111177.0,366172.0,2015.0,254995.0,4746.69,,,60375030003004.0,-0.4277,2016-01-04,2016,Single Family Residential,,,,,Floor/Wall
133,,4.0,3.0,4.0,,2665.0,2665.0,,,,,6037.0,,4.0,,,,34039502.0,-118399906.0,12416.0,1.0,,0101,LAR1,12447.0,3101.0,403142.0,96045.0,0.0,,1.0,,,1955.0,,,199556.0,776560.0,2015.0,577004.0,9600.77,,,60372690002009.0,-0.001,2016-01-04,2016,Single Family Residential,,,,,Central
134,,1.0,2.0,1.0,,705.0,705.0,,,,,6059.0,1.0,1.0,0.0,0.0,,33827297.0,-117919123.0,5506.0,,,122,,16764.0,1286.0,275470.0,97024.0,5.0,,,,,1922.0,1.0,,25596.0,195088.0,2015.0,169492.0,2561.58,,,60590874012004.0,-0.0202,2016-01-04,2016,Single Family Residential,,,,,
135,,1.0,1.0,1.0,,801.0,801.0,,,,,6037.0,,1.0,,,,33803300.0,-118173000.0,149052.0,1.0,,010C,SHCO*,27103.0,3101.0,,96234.0,0.0,,1.0,,,1985.0,,,104376.0,120760.0,2015.0,16384.0,1822.02,,,60375734023000.0,0.0535,2016-01-04,2016,Condominium,,,Central,,Central
136,,2.5,2.0,2.5,1697.0,1697.0,1697.0,,,3154.0,,6111.0,1.0,2.0,2.0,440.0,,34446486.0,-119251040.0,12300.0,,,1110,,13091.0,2061.0,,97099.0,5.0,1.0,,,,1970.0,1.0,,227000.0,650000.0,2015.0,423000.0,7848.56,,,61110009011057.0,0.0421,2016-01-04,2016,Single Family Residential,,,,,
137,,1.0,3.0,1.0,,729.0,729.0,,,,,6059.0,,1.0,1.0,216.0,,33847014.0,-117921117.0,4380.0,,,122,,16764.0,1286.0,275695.0,97024.0,5.0,,,,,1938.0,1.0,,33041.0,123361.0,2015.0,90320.0,1667.94,,,60590865013007.0,0.098,2016-01-04,2016,Single Family Residential,,,,,
138,,2.0,3.0,2.0,,1026.0,1026.0,,,,,6037.0,,2.0,,,,34686064.0,-118103436.0,7056.0,,,0100,LRRA7500*,5534.0,3101.0,,97318.0,0.0,,1.0,,,1970.0,,,67875.0,84842.0,2015.0,16967.0,1875.91,,,60379005051010.0,-0.0769,2016-01-04,2016,Single Family Residential,,,,,Floor/Wall
139,,2.0,3.0,2.0,,960.0,960.0,,,,,6037.0,,2.0,,,,33916973.0,-118240571.0,5005.0,,,0100,CORL*,24174.0,3101.0,,96092.0,0.0,,1.0,,,1943.0,,,105320.0,197208.0,2015.0,91888.0,3923.48,,,60375413005003.0,0.005,2016-01-04,2016,Single Family Residential,,,,,Floor/Wall
140,,2.0,3.0,2.0,,1300.0,1300.0,,,,,6037.0,,2.0,,,,33858511.0,-118338152.0,5820.0,,,0100,TORR-MD,54722.0,3101.0,274750.0,96162.0,0.0,,1.0,,,1955.0,,,54984.0,274939.0,2015.0,219955.0,3308.42,,,60376502001005.0,0.098,2016-01-04,2016,Single Family Residential,,,,,Floor/Wall
141,,2.0,3.0,2.0,,1294.0,1294.0,,,,,6059.0,,2.0,2.0,400.0,,33792048.0,-117932312.0,7204.0,1.0,,122,,24832.0,1286.0,,97047.0,8.0,,,,,1955.0,1.0,,38271.0,60576.0,2015.0,22305.0,1106.36,,,60590883021021.0,-0.0932,2016-01-04,2016,Single Family Residential,,,,,
142,,2.0,4.0,2.0,,1378.0,1378.0,,,,,6037.0,,2.0,,,,34192732.0,-118419613.0,7671.0,1.0,,0101,LAR1,12447.0,3101.0,268548.0,96451.0,0.0,,1.0,,,1950.0,,,92614.0,407991.0,2015.0,315377.0,5200.39,,,60371234203002.0,0.0944,2016-01-04,2016,Single Family Residential,,,,,Floor/Wall
143,,2.0,3.0,2.0,,1214.0,1214.0,,,,,6059.0,,2.0,2.0,483.0,,33865139.0,-117949554.0,6660.0,,,122,,24812.0,1286.0,,97041.0,5.0,,,,,1958.0,1.0,,34946.0,55976.0,2015.0,21030.0,5453.9,,,60590019021013.0,0.0,2016-01-04,2016,Single Family Residential,,,,,
144,,2.0,2.0,2.0,,2024.0,2024.0,,,,,6059.0,1.0,2.0,1.0,360.0,,33506582.0,-117746174.0,9135.0,,,122,,52842.0,1286.0,,96969.0,0.0,,,,,1930.0,,,29413.0,474291.0,2015.0,444878.0,6057.7,,,60590423051035.0,0.0962,2016-01-04,2016,Single Family Residential,,,,,
145,,3.0,3.0,3.0,,2283.0,2283.0,,,,,6037.0,,3.0,,,,34085400.0,-118097511.0,10639.0,,,0100,SLR1*,33837.0,3101.0,,96515.0,0.0,,1.0,,,1926.0,,,83569.0,437789.0,2015.0,354220.0,6082.5,,,60374814022003.0,0.0188,2016-01-04,2016,Single Family Residential,,,Central,,Central
146,,2.0,3.0,2.0,,1260.0,1260.0,,,,,6037.0,,2.0,,,,33942837.0,-118230214.0,3251.0,,,0100,LARD2,12447.0,3101.0,118849.0,95983.0,0.0,,1.0,,,1991.0,,,80492.0,160703.0,2015.0,80211.0,2584.62,,,60372430003002.0,-0.1154,2016-01-04,2016,Single Family Residential,,,,,Floor/Wall
147,,2.5,3.0,2.5,,1653.0,1653.0,,,,,6059.0,,2.0,2.0,454.0,,33678459.0,-117628119.0,3300.0,,,122,,32380.0,1286.0,,96989.0,0.0,1.0,,,,1992.0,,,198307.0,542000.0,2015.0,343693.0,5560.76,,,60590524284005.0,0.0178,2016-01-04,2016,Single Family Residential,,,,,
148,,2.0,3.0,2.0,,1346.0,1346.0,,,,,6037.0,,2.0,,,,34599094.0,-117823988.0,26174.0,,,0100,LCRA20000*,40227.0,3101.0,,97344.0,0.0,,1.0,,,1988.0,,,61351.0,81852.0,2015.0,20501.0,1813.25,,,60379001041018.0,-0.078,2016-01-04,2016,Single Family Residential,,,Central,,Central
149,,2.0,4.0,2.0,,1923.0,1923.0,,,,,6059.0,,2.0,2.0,441.0,,33820303.0,-118009588.0,8613.0,,,122,,16764.0,1286.0,118872.0,97023.0,7.0,,,,,1961.0,1.0,,59379.0,83789.0,2015.0,24410.0,1309.18,,,60590869013009.0,0.0392,2016-01-04,2016,Single Family Residential,,,,,
150,,2.5,3.0,2.5,,1322.0,1322.0,,,,,6059.0,,2.0,2.0,0.0,,33790000.0,-117913000.0,,,,34,,16764.0,1286.0,417224.0,97021.0,0.0,1.0,,,,1985.0,,,125754.0,301268.0,2015.0,175514.0,3698.04,,,60590884031014.0,0.004,2016-01-04,2016,Condominium,,,,,
151,,4.0,4.0,4.0,,2432.0,2432.0,,,,,6059.0,,4.0,2.0,436.0,,33669296.0,-117676368.0,3752.0,,,1,,32380.0,1286.0,,96962.0,0.0,,,,,2014.0,,,364178.0,835900.0,2015.0,471722.0,8809.8,,,60590320594014.0,-0.1054,2016-01-04,2016,Single Family Residential,,,,,
152,,1.0,3.0,1.0,,1084.0,1084.0,,,,,6037.0,,1.0,,,,34014747.0,-118259047.0,3441.0,,,0100,LARD2,12447.0,3101.0,273197.0,95992.0,0.0,,1.0,,,1901.0,,,105739.0,225413.0,2015.0,119674.0,3376.93,,,60372267001007.0,-0.0899,2016-01-04,2016,Single Family Residential,,,,,
